"REQ ID","TC ID","Title","Est. (phút)","Test Type","Area","Precondition","Procedure / Steps","Expected Results","Priority","Result","Change TC","Author","Remark"
"UC_POS_001","TC_POS_011","Nhập số lượng là ký tự chữ cái","5","Negative","POS Bán Hàng","Giỏ hàng đang có sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhấp đúp chuột vào ô số lượng, nhập chữ abc và nhấn Enter.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Hệ thống không cho nhập chữ và giữ nguyên số lượng cũ.","Medium","","","Antigravity",""
"UC_POS_001","TC_POS_012","Bán sản phẩm vượt tồn kho tối đa","5","Negative","POS Bán Hàng","Sản phẩm lon Coca chỉ còn 2 lon trong kho.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhập Coca vào ô mã vạch, nhập SL là 5 và nhấn Enter.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Hệ thống cảnh báo Tồn kho không đủ và đưa về SL bằng 2.","High","","","Antigravity",""
"UC_POS_001","TC_POS_013","Lọc danh mục theo Tab Vé","5","Functional","POS Bán Hàng","Hệ thống có danh mục vé.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhấp chuột chọn Tab Vé phía trên danh mục.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Danh mục chỉ hiển thị các loại vé vào cổng, vé trò chơi.","Medium","","","Antigravity",""
"UC_POS_001","TC_POS_014","Lọc danh mục theo Tab Đồ ăn và Nước uống","5","Functional","POS Bán Hàng","Hệ thống có danh mục ẩm thực.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhấp chuột chọn Tab Ẩm thực.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Danh mục chỉ hiển thị các mặt hàng ăn uống.","Medium","","","Antigravity",""
"UC_POS_001","TC_POS_015","Xóa toàn bộ giỏ hàng bằng nút Xóa Giỏ","5","Functional","POS Bán Hàng","Giỏ hàng đang có sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhấp chuột vào nút Xóa giỏ (Esc).","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Hộp thoại xác nhận hiện lên, chọn Yes, giỏ hàng trống trơn.","High","Fail","","Antigravity","Lỗi: Hệ thống xóa sạch luôn mà không hiển thị hộp thoại xác nhận Yes/No."
"UC_POS_001","TC_POS_016","Bật/Tắt Camera Scanner","5","UI/UX","POS Bán Hàng","Máy tính có gắn camera.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhấp chuột vào nút Bật Cam tại ô mã vạch.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Khung camera hiện ra, nút đổi thành Tắt Cam.","Low","","","Antigravity",""
"UC_POS_001","TC_POS_017","Xem chi tiết thành phần của sản phẩm Combo","5","Functional","POS Bán Hàng","Có sản phẩm Combo Vé + Nước.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Rê chuột vào sản phẩm Combo trên danh mục.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Tooltip hiện danh sách các món có trong combo.","Low","","","Antigravity",""
"UC_POS_001","TC_POS_018","Thêm combo vào giỏ hàng","5","Functional","POS Bán Hàng","Có sản phẩm Combo.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhấp chuột chọn Combo Vé + Nước.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Combo được thêm vào giỏ hàng với giá cố định.","High","","","Antigravity",""
"UC_POS_001","TC_POS_019","Đổi đơn vị tính của sản phẩm trong giỏ","5","Functional","POS Bán Hàng","SP có cấu hình đơn vị quy đổi.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Click ô ĐVT tại dòng Bia Heineken, đổi từ Lon sang Thùng.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Đơn giá đổi thành giá Thùng, tổng tiền tự tính lại.","High","Fail","","Antigravity","Lỗi: Đổi đơn vị tính nhưng đơn giá vẫn giữ nguyên giá của 1 lon."
"UC_POS_001","TC_POS_020","Tính toán thuế VAT tự động","5","Functional","POS Bán Hàng","Sản phẩm chịu thuế VAT 10%.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Thêm sản phẩm chịu thuế vào giỏ hàng.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Mục Thuế VAT hiển thị đúng 10% giá trị đơn.","Medium","","","Antigravity",""
"UC_POS_002","TC_POS_021","Nhập mã thẻ RFID khách hàng hợp lệ","5","Functional","POS Khách Hàng","Thẻ RFID RF-001 đã được tạo.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhập mã RF-001 vào ô mã vạch và nhấn Enter.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Thông tin khách hàng Nguyễn Văn A hiện trên thẻ tên.","High","","","Antigravity",""
"UC_POS_002","TC_POS_022","Tìm kiếm khách hàng bằng SĐT hợp lệ","5","Functional","POS Khách Hàng","Khách hàng SĐT 0987654321 tồn tại.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhập 0987654321 vào ô Tìm khách và nhấn Enter.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Hiển thị tên khách và Hạng thành viên tương ứng.","High","","","Antigravity",""
"UC_POS_002","TC_POS_023","Bỏ chọn khách hàng","5","Functional","POS Khách Hàng","Đã gắn khách hàng vào đơn.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhấn nút X tại vùng hiển thị thông tin khách hàng.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Thông tin khách hàng biến mất, ô tìm kiếm mở khóa lại.","Medium","","","Antigravity",""
"UC_POS_002","TC_POS_024","Tìm khách hàng bằng chuỗi ký tự trống","5","Negative","POS Khách Hàng","Hệ thống có nhiều khách hàng.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Không nhập gì vào ô Tìm khách và nhấn nút Tìm.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Hệ thống phải báo lỗi không tìm thấy.","Medium","Fail","","Antigravity","Lỗi: Đổ ra toàn bộ dữ liệu khách hàng thay vì cảnh báo chuỗi rỗng."
"UC_POS_002","TC_POS_025","Nhập mã vạch sản phẩm không tồn tại","5","Negative","POS Bán Hàng","Hệ thống chưa có sản phẩm mã 99999.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhập 99999 vào ô Nhập mã vạch và nhấn Enter.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Hiện cảnh báo Không tìm thấy sản phẩm.","High","Fail","","Antigravity","Lỗi: Phần mềm bị văng (Crash) ra màn hình Desktop."
"UC_POS_003","TC_POS_026","Áp dụng mã Khuyến mãi hợp lệ","5","Functional","POS Khuyến Mãi","Có mã KM-GIAM10 còn hạn.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhập KM-GIAM10 vào ô mã vạch và nhấn Enter.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Hệ thống báo áp mã thành công và trừ tiền chiết khấu.","High","","","Antigravity",""
"UC_POS_003","TC_POS_027","Áp dụng mã Khuyến mãi đã hết hạn","5","Negative","POS Khuyến Mãi","Mã KM-HETHAN đã hết hạn.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhập KM-HETHAN vào ô mã vạch và nhấn Enter.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Báo lỗi Mã khuyến mãi đã hết thời gian sử dụng.","High","Fail","","Antigravity","Lỗi: Vẫn cho phép áp dụng mã và giảm trừ tiền thành công."
"UC_POS_003","TC_POS_028","Tự động giảm giá theo hạng thẻ VIP","5","Functional","POS Khuyến Mãi","Khách hạng thẻ VIP Gold (giảm 10%).","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Gắn khách hàng hạng Gold vào đơn và thêm sản phẩm.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Tiền hàng tự động giảm 10% tại mục Giảm giá.","Medium","","","Antigravity",""
"UC_POS_003","TC_POS_029","Xóa mã khuyến mãi thủ công","5","Functional","POS Khuyến Mãi","Đơn hàng đã được áp mã KM.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Click chuột vào nút Xóa KM.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Tiền giảm giá trở về 0, tổng thanh toán cập nhật lại.","Medium","","","Antigravity",""
"UC_POS_003","TC_POS_030","Áp dụng mã suất ăn đoàn khách BK-","5","Functional","POS Khuyến Mãi","Mã BK-100 có 5 suất ăn chưa dùng.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhập BK-100 vào ô mã vạch và nhấn Enter.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Hiển thị thông báo xác nhận đưa 5 suất ăn 0đ vào giỏ.","High","","","Antigravity",""
"UC_POS_004","TC_POS_031","Thanh toán hóa đơn bằng Tiền mặt","5","Functional","POS Thanh Toán","Giỏ hàng có sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Bấm F2, chọn Tiền mặt, nhập tiền khách đưa và Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Thanh toán thành công, in hóa đơn và xóa giỏ hàng.","High","","","Antigravity",""
"UC_POS_004","TC_POS_032","Thanh toán hóa đơn khi giỏ hàng đang trống","5","Negative","POS Thanh Toán","Giỏ hàng không có sản phẩm nào.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhấp chuột chọn nút THANH TOÁN (F2).","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Hệ thống cảnh báo Giỏ hàng trống, không cho tiếp tục.","High","Fail","","Antigravity","Lỗi: Form thanh toán vẫn mở ra dù giỏ hàng đang trống."
"UC_POS_004","TC_POS_033","Thanh toán tiền mặt nhưng thiếu tiền","5","Negative","POS Thanh Toán","Đơn hàng giá trị 100.000đ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Bấm F2, chọn Tiền mặt, nhập số tiền khách đưa là 50.000đ.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Hệ thống báo lỗi số tiền thanh toán chưa đủ.","High","Fail","","Antigravity","Lỗi: Bấm Lưu vẫn hoàn tất đơn hàng dù tiền khách đưa bị thiếu."
"UC_POS_004","TC_POS_034","Thanh toán qua ví điện tử RFID nội bộ","5","Functional","POS Thanh Toán","Khách hàng gắn ví có số dư 500.000đ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Bấm F2, chọn hình thức Ví điện tử RFID và Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Trừ tiền số dư trong ví thành công.","High","","","Antigravity",""
"UC_POS_005","TC_POS_035","Mở ca làm việc đầu ngày","5","Functional","POS Ca Làm Việc","Tài khoản chưa có ca mở.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Nhập số tiền bàn giao đầu ca và bấm Mở ca.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Form mở ca hiện ra, hoàn tất vào màn hình chính.","High","","","Antigravity",""
"UC_POS_005","TC_POS_036","Đóng ca làm việc khi giỏ hàng còn SP","5","Negative","POS Ca Làm Việc","Giỏ hàng hiện đang có 3 sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Trên menu bên trái chọn Bán Hàng.
Bước 4. Nhấn nút Đóng phiên (F8).","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Thông báo hỏi ý kiến xóa giỏ hàng để đóng ca Yes/No.","High","Fail","","Antigravity","Lỗi: Hệ thống tự ý đóng ca luôn, làm mất đơn hàng đang dở."
"UC_POS_005","TC_POS_037","Đổi ngôn ngữ sang tiếng Trung (ZH)","5","UI/UX","POS Giao Diện","Giao diện đang chạy tiếng Việt.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Chọn biểu tượng ngôn ngữ tiếng Trung Quốc.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Màn hình đổi sang chữ Hán phù hợp.","Medium","","","Antigravity",""
"UC_POS_005","TC_POS_038","Nhấn phím tắt Esc để xóa giỏ hàng","5","Functional","POS Phím Tắt","Giỏ hàng có sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Nhấn nút Escape (Esc) trên bàn phím.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Hộp thoại xác nhận xóa giỏ hàng hiện ra.","Low","","","Antigravity",""
"UC_POS_005","TC_POS_039","Nhấn phím tắt F4 mở lịch sử đơn hàng","5","Functional","POS Phím Tắt","Đã phát sinh giao dịch trong ca.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Nhấn phím F4 trên bàn phím.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Form Lịch sử giao dịch đơn hàng hiển thị.","Medium","","","Antigravity",""
"UC_POS_005","TC_POS_040","Nhấn phím tắt F5 mở form nạp ví RFID","5","Functional","POS Phím Tắt","Có khách hàng đang chọn.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Nhấn phím F5 trên bàn phím.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Form Nạp tiền vào ví RFID hiện lên.","Medium","","","Antigravity",""
"UC_POS_001","TC_POS_041","Nhập số lượng thập phân cho hàng cân ký","5","Functional","POS Bán Hàng","Có SP Hàng hóa bán theo kg.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Chọn Bán Hàng, nhập mã SP hàng cân ký.
Bước 4. Click ô số lượng, nhập 1.5 và nhấn Enter.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Số lượng nhận 1.5 và tính tiền tương ứng.","Medium","","","Antigravity",""
"UC_POS_001","TC_POS_042","Thêm sản phẩm từ danh mục bằng Double Click","5","Functional","POS Bán Hàng","Danh mục có sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Nhấp đúp chuột vào sản phẩm trên danh mục.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Sản phẩm được thêm vào giỏ hàng (SL = 1).","Low","","","Antigravity",""
"UC_POS_001","TC_POS_043","Xóa sản phẩm bằng phím Delete trên lưới","5","Functional","POS Bán Hàng","Giỏ hàng đang có sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Click chọn dòng sản phẩm và nhấn phím Delete.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Dòng sản phẩm bị xóa khỏi lưới.","Low","","","Antigravity",""
"UC_POS_001","TC_POS_044","Thêm ghi chú cho sản phẩm trong giỏ","5","Functional","POS Bán Hàng","Giỏ hàng có sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Click ô Ghi chú tại dòng sản phẩm, nhập Không đá.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Ghi chú được lưu trữ đi kèm sản phẩm.","Medium","","","Antigravity",""
"UC_POS_001","TC_POS_045","Tìm kiếm nhanh sản phẩm trên danh mục","5","Functional","POS Bán Hàng","Danh mục có nhiều sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân (thungan1).
Bước 3. Nhập từ khóa Nước suối vào ô tìm kiếm danh mục.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Đăng nhập thành công.
Bước 3. Giao diện POS hiển thị.
Bước 4. Danh mục lọc hiển thị các sản phẩm Nước suối.","High","","","Antigravity",""
