"REQ ID","TC ID","Title","Est. (phút)","Test Type","Area","Precondition","Procedure / Steps","Expected Results","Priority","Result","Change TC","Author","Remark"
"UC_CUST_001","TC_WEB_011","Mua vé: Giảm số lượng về 0","5","Functional","2.1 Mua vé trực tuyến","Số lượng vé đang bằng 1.","Bước 1. Nhấn nút ""-"" trên thẻ vé.
Bước 2. Nhấn nút ""-"" thêm 1 lần nữa.","Bước 1. Số lượng giảm về 0.
Bước 2. Số lượng vẫn giữ ở mức 0, không được hiện số âm.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_012","Mua vé: Nhập số lượng trực tiếp vào ô","5","Functional","2.1 Mua vé trực tuyến","Hệ thống đang chạy.","Bước 1. Nhấp chuột vào ô số lượng vé.
Bước 2. Xóa số cũ và gõ số ""10"".","Bước 1. Con trỏ hiện trong ô.
Bước 2. Ô hiển thị số 10.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_013","Mua vé: Nhập ký tự chữ vào ô số lượng","5","Negative","2.1 Mua vé trực tuyến","Hệ thống đang chạy.","Bước 1. Nhấp chuột vào ô số lượng.
Bước 2. Gõ chữ ""abc"".","Bước 1. Con trỏ hiện.
Bước 2. Ô không nhận ký tự chữ, vẫn giữ nguyên số cũ hoặc về 0.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_014","Mua vé: Nhập số âm vào ô số lượng","5","Negative","2.1 Mua vé trực tuyến","Hệ thống đang chạy.","Bước 1. Nhập vào ô số lượng giá trị ""-5"".","Bước 1. Hệ thống tự động chuyển giá trị về 0 hoặc không cho phép nhập dấu trừ.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_015","Màn hình Mua vé: Kiểm tra giỏ hàng tạm tính","2","UI/UX","2.1 Mua vé trực tuyến","Đã chọn ít nhất 1 vé.","Bước 1. Quan sát vùng bên phải hoặc thanh dưới cùng của màn hình.","Bước 1. Hiển thị mục ""Giỏ hàng tạm tính"" gồm: Danh sách vé đã chọn, Số lượng, Thành tiền của từng loại và Tổng cộng tiền.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_016","Mua vé: Nút ""Thanh toán"" mờ khi chưa chọn vé","2","UI/UX","2.1 Mua vé trực tuyến","Tổng số lượng vé trong giỏ bằng 0.","Bước 1. Quan sát nút ""Tiến hành thanh toán"".","Bước 1. Nút hiển thị màu xám (mờ đi) và không thể nhấn được.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_017","Mua vé: Nhấn nút ""Thanh toán"" khi có vé","5","Functional","2.1 Mua vé trực tuyến","Đã chọn 2 vé người lớn.","Bước 1. Nhấn nút ""Tiến hành thanh toán"".","Bước 1. Hệ thống chuyển hướng sang trang Nhập thông tin khách hàng.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_018","Trang Thông tin: Kiểm tra các trường nhập liệu","2","UI/UX","2.1 Mua vé trực tuyến","Đang ở bước nhập thông tin khách hàng.","Bước 1. Quan sát các ô nhập liệu trên trang.","Bước 1. Hiển thị đủ các trường: Họ và tên (*), Số điện thoại (*), Email, Ghi chú. Các trường có dấu (*) là bắt buộc.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_019","Trang Thông tin: Nhập họ tên quá ngắn","5","Negative","2.1 Mua vé trực tuyến","Đang nhập thông tin.","Bước 1. Nhập vào ô Họ tên: ""A"".
Bước 2. Nhấn sang ô khác.","Bước 1. Đã nhập A.
Bước 2. Hiển thị cảnh báo màu đỏ bên dưới: ""Họ tên phải từ 2 ký tự trở lên"".","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_020","Trang Thông tin: Nhập sai định dạng Số điện thoại","5","Negative","2.1 Mua vé trực tuyến","Đang nhập thông tin.","Bước 1. Nhập vào ô SĐT: ""12345"".
Bước 2. Nhấn nút Tiếp tục.","Bước 1. Đã nhập 12345.
Bước 2. Hệ thống báo lỗi: ""Số điện thoại không hợp lệ (phải có 10 số)"".","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_021","Trang Thông tin: Nhập sai định dạng Email","5","Negative","2.1 Mua vé trực tuyến","Đang nhập thông tin.","Bước 1. Nhập vào ô Email: ""abc@com"".
Bước 2. Nhấn nút Tiếp tục.","Bước 1. Đã nhập email sai.
Bước 2. Hệ thống báo lỗi: ""Email không đúng định dạng (ví dụ: name@example.com)"".","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_022","Trang Thông tin: Để trống trường bắt buộc","5","Negative","2.1 Mua vé trực tuyến","Đã nhập SĐT, để trống Họ tên.","Bước 1. Nhấn nút Tiếp tục.","Bước 1. Hệ thống không cho qua bước tiếp theo, cuộn lên vùng lỗi và bôi đỏ ô Họ tên.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_023","Trang Thông tin: Nhập đầy đủ thông tin hợp lệ","5","Functional","2.1 Mua vé trực tuyến","Đã nhập đúng: Nguyễn Văn A, 0908123456, a@gmail.com.","Bước 1. Nhấn nút Tiếp tục (hoặc Chọn phương thức thanh toán).","Bước 1. Hệ thống lưu thông tin tạm thời và chuyển sang màn hình Chọn phương thức thanh toán.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_024","Trang Thanh toán: Kiểm tra danh sách phương thức","2","UI/UX","2.1 Mua vé trực tuyến","Hệ thống hỗ trợ VNPay, MoMo, Chuyển khoản.","Bước 1. Quan sát các lựa chọn thanh toán.","Bước 1. Hiển thị các logo và tên phương thức: VNPay, MoMo, Thẻ ATM/QR Code.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_025","Trang Thanh toán: Kiểm tra tóm tắt đơn hàng","2","UI/UX","2.1 Mua vé trực tuyến","Hệ thống đang ở bước thanh toán.","Bước 1. Quan sát vùng tóm tắt đơn hàng ở góc màn hình.","Bước 1. Hiển thị đúng: Ngày tham quan, Danh sách vé, Tổng tiền cần thanh toán.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_026","Thanh toán: Chọn MoMo và nhấn xác nhận","10","Functional","2.1 Mua vé trực tuyến","Hệ thống đang chạy.","Bước 1. Nhấn chọn ""Ví điện tử MoMo"".
Bước 2. Nhấn nút ""Thanh toán ngay"".","Bước 1. MoMo được chọn (có viền xanh/dấu tích).
Bước 2. Hệ thống chuyển hướng sang trang thanh toán của MoMo (hoặc hiện mã QR MoMo).","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_027","Thanh toán: Giả lập thanh toán thành công","15","Functional","2.1 Mua vé trực tuyến","Đang ở trang cổng thanh toán MoMo.","Bước 1. Thực hiện quét mã và xác nhận thanh toán trên app MoMo (môi trường sandbox/thử nghiệm).
Bước 2. Đợi server MoMo phản hồi và trang web tự điều hướng về.","Bước 1. Thanh toán thành công.
Bước 2. Trang web hiển thị màn hình ""THANH TOÁN THÀNH CÔNG"" kèm mã đơn hàng.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_028","Kết quả mua vé: Kiểm tra hiển thị mã QR/Barcode","2","UI/UX","2.1 Mua vé trực tuyến","Thanh toán thành công.","Bước 1. Quan sát màn hình kết quả.","Bước 1. Hiển thị mã QR hoặc Barcode cho từng vé đã mua để khách có thể chụp lại màn hình.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_029","Kết quả mua vé: Kiểm tra nút ""Tải vé PDF""","5","Functional","2.1 Mua vé trực tuyến","Màn hình kết quả đang hiện.","Bước 1. Nhấn vào nút ""Tải vé (PDF)"".","Bước 1. Trình duyệt thực hiện tải xuống 1 file PDF chứa thông tin vé và mã vạch để sử dụng offline.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_030","Thanh toán thất bại: Khách hàng nhấn hủy thanh toán","10","Negative","2.1 Mua vé trực tuyến","Đang ở trang cổng thanh toán VNPay.","Bước 1. Nhấn nút ""Hủy giao dịch"" trên trang VNPay để quay lại web.","Bước 1. Trang web hiển thị thông báo: ""Giao dịch đã bị hủy. Vui lòng thử lại"". Giỏ hàng vẫn được giữ nguyên.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_031","Thanh toán thất bại: Tài khoản không đủ số dư","10","Negative","2.1 Mua vé trực tuyến","Đang thực hiện thanh toán qua ngân hàng.","Bước 1. Nhập thông tin thẻ ngân hàng có số dư < giá vé.
Bước 2. Nhấn xác nhận thanh toán.","Bước 1. Đã nhập thông tin.
Bước 2. Cổng thanh toán báo lỗi số dư. Khi quay lại web, hiển thị thông báo ""Thanh toán không thành công do số dư không đủ"".","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_032","Mua vé: Quay lại bước trước để sửa thông tin","5","Functional","2.1 Mua vé trực tuyến","Đang ở trang chọn phương thức thanh toán.","Bước 1. Nhấn nút ""Quay lại"" trên trang web.","Bước 1. Hệ thống quay lại trang Nhập thông tin khách hàng, các dữ liệu đã nhập (Họ tên, SĐT...) vẫn được giữ nguyên.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_033","Mua vé: Quay lại trang chọn vé khi đã vào thanh toán","5","Functional","2.1 Mua vé trực tuyến","Đang ở bước nhập thông tin khách hàng.","Bước 1. Nhấn vào liên kết ""Chọn lại vé"" hoặc nút quay lại.","Bước 1. Quay về trang danh sách vé, giỏ hàng vẫn lưu các vé đã chọn trước đó.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_034","Mua vé: Tự động xóa giỏ hàng sau 15 phút (Session Timeout)","20","Edge Case","2.1 Mua vé trực tuyến","Khách đã chọn vé vào giỏ nhưng không thanh toán.","Bước 1. Để nguyên trình duyệt trong 16 phút.
Bước 2. Nhấn F5 lại trang.","Bước 1. Đợi.
Bước 2. Giỏ hàng bị xóa sạch, quay về trạng thái ban đầu để tránh giữ chỗ vé ảo quá lâu.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_035","Mua vé: Mua số lượng vé cực lớn (1000 vé)","5","Edge Case","2.1 Mua vé trực tuyến","Hệ thống đang chạy.","Bước 1. Nhập số lượng 1000 vào ô vé người lớn.
Bước 2. Nhấn Thanh toán.","Bước 1. Nhập liệu.
Bước 2. Hệ thống báo lỗi: ""Số lượng vé mua mỗi lần không được vượt quá 50 vé"" (tùy cấu hình) để tránh đầu cơ.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_036","Mua vé: Kiểm tra tổng tiền khi chọn nhiều loại vé","5","Functional","2.1 Mua vé trực tuyến","Giá vé NL: 100k, TE: 50k.","Bước 1. Chọn 2 vé NL và 3 vé TE.
Bước 2. Quan sát Tổng tiền.","Bước 1. Đã chọn vé.
Bước 2. Tổng tiền hiển thị đúng: 2*100 + 3*50 = 350.000 VNĐ.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_037","Màn hình Mua vé: Responsive trên Mobile","2","UI/UX","2.1 Mua vé trực tuyến","Dùng trình duyệt trên điện thoại (iPhone/Android).","Bước 1. Truy cập trang Mua vé.
Bước 2. Quan sát giỏ hàng.","Bước 1. Giao diện thu gọn, thẻ vé hiển thị theo hàng dọc.
Bước 2. Giỏ hàng thường được ẩn đi và hiện dưới dạng nút ""Xem giỏ hàng"" nổi trên màn hình.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_038","Mua vé: Nhấn nút ""Thanh toán"" liên tiếp nhiều lần","5","Edge Case","2.1 Mua vé trực tuyến","Hệ thống mạng hơi chậm.","Bước 1. Nhấn nút ""Thanh toán ngay"" 3-4 lần thật nhanh.","Bước 1. Hệ thống chỉ xử lý 1 yêu cầu duy nhất, nút bị disabled (mờ đi) ngay sau lần nhấn đầu tiên để tránh tạo nhiều đơn hàng ảo.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_039","Mua vé: Kiểm tra Email gửi về sau khi mua","10","Functional","2.1 Mua vé trực tuyến","Khách đã thanh toán thành công đơn hàng.","Bước 1. Mở hộp thư Email khách hàng đã nhập khi mua.","Bước 1. Có email từ Đại Nam gửi tới, nội dung chứa mã đơn hàng, thông tin vé và link tải vé điện tử.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_040","Mua vé: Áp dụng mã giảm giá (Voucher) hợp lệ","5","Functional","2.1 Mua vé trực tuyến","Có mã ""DAINAM2026"" giảm 10% tổng đơn.","Bước 1. Nhập mã ""DAINAM2026"" vào ô mã giảm giá.
Bước 2. Nhấn nút ""Áp dụng"".","Bước 1. Đã nhập mã.
Bước 2. Hệ thống báo ""Áp dụng mã thành công"". Tổng tiền đơn hàng giảm đi 10%.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_041","Mua vé: Áp dụng mã giảm giá đã hết hạn","5","Negative","2.1 Mua vé trực tuyến","Mã ""KM_CU"" đã hết hạn từ tháng trước.","Bước 1. Nhập mã ""KM_CU"" và nhấn áp dụng.","Bước 1. Nhập mã.
Bước 2. Hệ thống báo lỗi: ""Mã giảm giá đã hết hạn sử dụng"". Tổng tiền không đổi.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_042","Mua vé: Áp dụng mã giảm giá không tồn tại","5","Negative","2.1 Mua vé trực tuyến","Nhập mã linh tinh.","Bước 1. Nhập ""ABCXYZ123"" và nhấn áp dụng.","Bước 1. Hệ thống báo lỗi: ""Mã giảm giá không hợp lệ"".","Low","","","Antigravity",""
"UC_CUST_001","TC_WEB_043","Mua vé: Hủy mã giảm giá đã áp dụng","5","Functional","2.1 Mua vé trực tuyến","Đang có mã giảm giá đang được áp dụng.","Bước 1. Nhấn vào dấu ""X"" bên cạnh mã giảm giá đang hiện.","Bước 1. Mã bị gỡ bỏ, tổng tiền quay về giá trị ban đầu (chưa giảm).","Low","","","Antigravity",""
"UC_CUST_001","TC_WEB_044","Mua vé: Kiểm tra nút Chat hỗ trợ (Messenger/Zalo)","2","UI/UX","2.1 Mua vé trực tuyến","Hệ thống có tích hợp nút chat.","Bước 1. Quan sát góc dưới bên phải màn hình.","Bước 1. Hiển thị biểu tượng Messenger hoặc Zalo để khách cần hỗ trợ khi mua vé.","Low","","","Antigravity",""
"UC_CUST_001","TC_WEB_045","Mua vé: Kiểm tra trang Điều khoản & Chính sách","2","UI/UX","2.1 Mua vé trực tuyến","Cuối trang có link chính sách.","Bước 1. Cuộn xuống cuối trang Mua vé.
Bước 2. Nhấn vào link ""Chính sách hoàn/hủy vé"".","Bước 1. Thấy link.
Bước 2. Một popup hoặc trang mới hiện ra ghi rõ các quy định về việc mua và dùng vé.","Low","","","Antigravity",""
"UC_CUST_001","TC_WEB_046","Mua vé: Chọn ngày tham quan là ngày nghỉ lễ (Giá vé cao hơn)","5","Functional","2.1 Mua vé trực tuyến","Hệ thống cấu hình ngày 02/09 giá vé tăng 20%.","Bước 1. Chọn ngày tham quan là 02/09/2026.
Bước 2. Quan sát giá tiền hiển thị trên các thẻ vé.","Bước 1. Đã chọn ngày lễ.
Bước 2. Giá vé tự động cập nhật mức giá mới dành cho ngày lễ (cao hơn ngày thường).","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_047","Mua vé: Thay đổi số lượng vé khi đã nhập thông tin","5","Functional","2.1 Mua vé trực tuyến","Đang ở bước nhập thông tin khách hàng.","Bước 1. Quay lại trang chọn vé.
Bước 2. Thay đổi số lượng vé.
Bước 3. Nhấn Tiếp tục.","Bước 1. Quay lại thành công.
Bước 2. Số lượng đã đổi.
Bước 3. Hệ thống cập nhật lại tổng tiền chính xác ở các bước sau.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_048","Mua vé: Nhập Ghi chú quá dài","5","Negative","2.1 Mua vé trực tuyến","Hệ thống đang chạy.","Bước 1. Nhập vào ô Ghi chú chuỗi dài 2000 ký tự.
Bước 2. Nhấn Tiếp tục.","Bước 1. Đã nhập.
Bước 2. Hệ thống tự động cắt bớt (trim) hoặc báo lỗi nếu vượt quá giới hạn cho phép.","Low","","","Antigravity",""
"UC_CUST_001","TC_WEB_049","Mua vé: Mua vé khi hệ thống đang bảo trì thanh toán","10","Edge Case","2.1 Mua vé trực tuyến","Cổng VNPay đang bảo trì.","Bước 1. Chọn vé và nhấn thanh toán qua VNPay.","Bước 1. Hệ thống báo lỗi: ""Phương thức thanh toán này hiện đang bảo trì, vui lòng chọn phương thức khác"".","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_050","Mua vé: Kiểm tra giao diện giỏ hàng khi trống","2","UI/UX","2.1 Mua vé trực tuyến","Chưa chọn bất kỳ vé nào.","Bước 1. Quan sát vùng giỏ hàng.","Bước 1. Hiển thị thông báo: ""Giỏ hàng của bạn đang trống"".","Low","","","Antigravity",""
"UC_CUST_002","TC_WEB_051","Màn hình Đặt phòng: Kiểm tra thanh tìm kiếm","2","UI/UX","2.2 Đặt phòng khách sạn","Hệ thống đang chạy.","Bước 1. Truy cập menu ""Khách sạn"".
Bước 2. Quan sát thanh tìm kiếm phòng.","Bước 1. Trang hiện ra.
Bước 2. Hiển thị các ô: Ngày nhận phòng, Ngày trả phòng, Số lượng khách (NL, TE).","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_052","Tìm phòng: Chọn ngày trả phòng trước ngày nhận phòng","5","Negative","2.2 Đặt phòng khách sạn","Hệ thống đang chạy.","Bước 1. Chọn ngày nhận phòng là 20/05.
Bước 2. Cố gắng chọn ngày trả phòng là 19/05.","Bước 1. Đã chọn ngày nhận.
Bước 2. Bảng lịch ngày 19/05 bị mờ đi, không cho chọn.","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_053","Tìm phòng: Nhập số lượng khách quá lớn","5","Negative","2.2 Đặt phòng khách sạn","Hệ thống đang chạy.","Bước 1. Nhập số lượng 50 người vào 1 phòng.
Bước 2. Nhấn Tìm kiếm.","Bước 1. Đã nhập.
Bước 2. Hệ thống báo lỗi: ""Số lượng khách vượt quá sức chứa tối đa của phòng"".","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_054","Đặt phòng: Kiểm tra danh sách loại phòng hiện ra","2","UI/UX","2.2 Đặt phòng khách sạn","Đã nhấn tìm kiếm với ngày hợp lệ.","Bước 1. Quan sát danh sách kết quả trả về.","Bước 1. Hiển thị các loại phòng: Standard, Deluxe, Suite... kèm hình ảnh, tiện ích và giá.","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_055","Thẻ phòng: Xem chi tiết phòng","5","Functional","2.2 Đặt phòng khách sạn","Hệ thống đang chạy.","Bước 1. Nhấn vào nút ""Xem chi tiết"" hoặc hình ảnh phòng.","Bước 1. Một trang mới hoặc popup hiện ra mô tả đầy đủ: Diện tích, Số giường, Tiện ích (Wifi, AC, Tivi...), Ảnh slide.","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_056","Đặt phòng: Nhấn nút ""Đặt ngay""","5","Functional","2.2 Đặt phòng khách sạn","Hệ thống đang chạy.","Bước 1. Nhấn nút ""Đặt ngay"" ở loại phòng Deluxe.","Bước 1. Hệ thống chuyển hướng sang trang Nhập thông tin đặt phòng.","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_057","Thông tin đặt phòng: Kiểm tra lại ngày đã chọn","2","UI/UX","2.2 Đặt phòng khách sạn","Đang ở trang nhập thông tin.","Bước 1. Quan sát phần tóm tắt đặt phòng.","Bước 1. Hiển thị đúng Ngày nhận/trả và số đêm đã chọn ở bước tìm kiếm.","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_058","Đặt phòng: Kiểm tra phần yêu cầu đặc biệt","2","UI/UX","2.2 Đặt phòng khách sạn","Đang nhập thông tin.","Bước 1. Quan sát ô ""Yêu cầu đặc biệt"".","Bước 1. Ô ghi chú hiện ra để khách dặn dò (ví dụ: Phòng tầng cao, Không hút thuốc).","Low","","","Antigravity",""
"UC_CUST_002","TC_WEB_059","Đặt phòng: Thanh toán tiền cọc (Deposit)","10","Functional","2.2 Đặt phòng khách sạn","Quy định cọc 50% tiền phòng.","Bước 1. Nhập thông tin khách hàng.
Bước 2. Chuyển sang bước thanh toán.
Bước 3. Quan sát số tiền cần trả.","Bước 1. Nhập xong.
Bước 2. Qua trang thanh toán.
Bước 3. Số tiền hiển thị đúng bằng 50% tổng tiền phòng theo quy định.","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_060","Đặt phòng thành công: Kiểm tra mã đặt chỗ (Booking ID)","2","UI/UX","2.2 Đặt phòng khách sạn","Đã thanh toán cọc thành công.","Bước 1. Quan sát màn hình thông báo thành công.","Bước 1. Hiển thị dòng chữ: ""Đặt phòng thành công! Mã số đặt chỗ của bạn là: BK123456"".","High","","","Antigravity",""
"UC_CUST_004","TC_WEB_061","Lịch sử mua vé: Kiểm tra danh sách vé đã mua","2","UI/UX","2.4 Quản lý thông tin & Lịch sử","Khách hàng đã đăng nhập và từng mua vé.","Bước 1. Truy cập mục ""Lịch sử đơn hàng"" -> ""Vé tham quan"".","Bước 1. Danh sách hiện ra gồm: Mã đơn, Ngày mua, Ngày tham quan, Trạng thái (Đã thanh toán/Đã sử dụng/Đã hủy).","Medium","","","Antigravity",""
"UC_CUST_004","TC_WEB_062","Lịch sử mua vé: Xem lại mã QR của vé đã mua","5","Functional","2.4 Quản lý thông tin & Lịch sử","Đơn hàng đang ở trạng thái ""Đã thanh toán"".","Bước 1. Nhấn vào nút ""Xem vé"".","Bước 1. Popup hiện ra hiển thị mã QR của vé để khách dùng soát vé tại cổng.","High","","","Antigravity",""
"UC_CUST_004","TC_WEB_063","Lịch sử đặt phòng: Xem danh sách đặt phòng","2","UI/UX","2.4 Quản lý thông tin & Lịch sử","Khách đã từng đặt phòng.","Bước 1. Truy cập mục ""Lịch sử đơn hàng"" -> ""Đặt phòng khách sạn"".","Bước 1. Hiển thị danh sách các booking đã thực hiện.","Medium","","","Antigravity",""
"UC_CUST_004","TC_WEB_064","Hủy phòng: Kiểm tra nút hủy khi trong thời gian cho phép","5","Functional","2.4 Quản lý thông tin & Lịch sử","Booking còn hơn 24h trước ngày nhận phòng (cho phép hủy).","Bước 1. Quan sát chi tiết booking.","Bước 1. Nút ""Yêu cầu hủy phòng"" hiển thị và có thể nhấn được.","High","","","Antigravity",""
"UC_CUST_004","TC_WEB_065","Hủy phòng: Kiểm tra nút hủy khi sát giờ nhận phòng","5","Functional","2.4 Quản lý thông tin & Lịch sử","Booking còn dưới 24h (không được hủy online).","Bước 1. Quan sát chi tiết booking.","Bước 1. Nút ""Yêu cầu hủy phòng"" bị mờ đi (disabled) hoặc biến mất, kèm dòng chữ: ""Quá thời gian hủy online, vui lòng liên hệ hotline"".","High","","","Antigravity",""
"UC_CUST_004","TC_WEB_066","Hủy phòng: Quy trình xác nhận hủy","10","Functional","2.4 Quản lý thông tin & Lịch sử","Nhấn nút hủy phòng hợp lệ.","Bước 1. Nhấn nút ""Yêu cầu hủy phòng"".
Bước 2. Nhấn ""Xác nhận"" trên bảng hỏi lại.","Bước 1. Hiển thị bảng hỏi: ""Bạn có chắc chắn muốn hủy? Tiền cọc sẽ được hoàn lại theo chính sách"".
Bước 2. Booking đổi trạng thái sang ""Đang chờ hoàn tiền"" hoặc ""Đã hủy"".","High","","","Antigravity",""
